# domain	grade	kind	question	answer
# GSM8K teach pack generated 2026-07-30T01:59:50.605888+00:00
# kinds: calc=hop atom, word=full Q, bridge=last-step→final
math	gsm8k	calc	9*60	540
math	gsm8k	calc	9 times 60	540
math	gsm8k	calc	540/10	54
math	gsm8k	calc	540 divided by 10	54
math	gsm8k	word	Jenny wants to read 3 books in the next 10 days. She can read 100 words per hour. If the first book has 200 words, the second book has 400 words, and the third book has 300 words, how many minutes per day, on average, sh	54
math	gsm8k	bridge	last step 540/10	54
math	gsm8k	bridge	result of 540/10	54
math	gsm8k	calc	63+42	105
math	gsm8k	calc	63 plus 42	105
math	gsm8k	calc	(2/3)*105	70
math	gsm8k	calc	34+40	74
math	gsm8k	calc	34 plus 40	74
math	gsm8k	calc	74/2	37
math	gsm8k	calc	74 divided by 2	37
math	gsm8k	calc	70-37	33
math	gsm8k	calc	70 minus 37	33
math	gsm8k	word	A clothing store has an inventory of 34 ties, 40 belts, 63 black shirts, and 42 white shirts. The number of jeans in the store is two-thirds of the sum of black and white shirts, and the number of scarves is half the num	33
math	gsm8k	bridge	last step 70-37	33
math	gsm8k	bridge	result of 70-37	33
math	gsm8k	calc	630/90	7
math	gsm8k	calc	630 divided by 90	7
math	gsm8k	calc	800/40	20
math	gsm8k	calc	800 divided by 40	20
math	gsm8k	calc	20-7	13
math	gsm8k	calc	20 minus 7	13
math	gsm8k	word	Mary and Ann are going sledding. Mary slides down a hill that's 630 feet long at a speed of 90 feet/minute. Ann slides down a hill that's 800 feet long at a rate of 40 feet/minute. How much longer does Ann's trip take th	13
math	gsm8k	bridge	last step 20-7	13
math	gsm8k	bridge	result of 20-7	13
math	gsm8k	calc	28/2	14
math	gsm8k	calc	28 divided by 2	14
math	gsm8k	calc	14*3	42
math	gsm8k	calc	14 times 3	42
math	gsm8k	calc	14*5	70
math	gsm8k	calc	14 times 5	70
math	gsm8k	calc	42+70	112
math	gsm8k	calc	42 plus 70	112
math	gsm8k	word	There are 28 students in a classroom. Half of them have 5 notebooks each and the other half have 3 notebooks each. How many notebooks in total are in the classroom?	112
math	gsm8k	bridge	last step 42+70	112
math	gsm8k	bridge	result of 42+70	112
math	gsm8k	calc	3+2	5
math	gsm8k	calc	3 plus 2	5
math	gsm8k	calc	2+5	7
math	gsm8k	calc	2 plus 5	7
math	gsm8k	calc	5+3	8
math	gsm8k	calc	5 plus 3	8
math	gsm8k	calc	5+7+8	20
math	gsm8k	word	Erica is telling her grandson about the animals she saw during her recent safari in Kenya's Maasai Mara. On Saturday, she saw 3 lions and 2 elephants. She spotted 2 buffaloes and 5 leopards on Sunday, and 5 rhinos and 3 	20
math	gsm8k	bridge	last step 5+7+8	20
math	gsm8k	bridge	result of 5+7+8	20
math	gsm8k	calc	40-4	36
math	gsm8k	calc	40 minus 4	36
math	gsm8k	calc	36*(2/3)	24
math	gsm8k	calc	36-24	12
math	gsm8k	calc	36 minus 24	12
math	gsm8k	calc	12+10+3	25
math	gsm8k	word	Caroline has 40 pairs of socks. She loses 4 pairs of socks at the laundromat. Of the remaining pairs of socks, she donates two-thirds to the thrift store. Then she purchases 10 new pairs of socks, and she receives 3 new 	25
math	gsm8k	bridge	last step 12+10+3	25
math	gsm8k	bridge	result of 12+10+3	25
math	gsm8k	calc	365*1000	365000
math	gsm8k	calc	365 times 1000	365000
math	gsm8k	calc	100000+365000	465000
math	gsm8k	calc	100000 plus 365000	465000
math	gsm8k	word	Denny, an Instagram influencer, has 100000 followers and gets 1000 new followers every day. How many followers will he have if 20000 people unfollowed him in a year?	445000
math	gsm8k	bridge	last step 100000+365000	445000
math	gsm8k	bridge	result of 100000+365000	445000
math	gsm8k	calc	1000/50	20
math	gsm8k	calc	1000 divided by 50	20
math	gsm8k	calc	1000/40	25
math	gsm8k	calc	1000 divided by 40	25
math	gsm8k	calc	20*60	1200
math	gsm8k	calc	20 times 60	1200
math	gsm8k	calc	25*60	1500
math	gsm8k	calc	25 times 60	1500
math	gsm8k	calc	1500-1200	300
math	gsm8k	calc	1500 minus 1200	300
math	gsm8k	calc	300+60	360
math	gsm8k	calc	300 plus 60	360
math	gsm8k	word	Abel leaves for a vacation destination 1000 miles away driving 50 miles per hour. An hour later Alice leaves from the same point for the same destination, traveling 40 miles per hour. How much earlier does Abel reach the	360
math	gsm8k	bridge	last step 300+60	360
math	gsm8k	bridge	result of 300+60	360
math	gsm8k	calc	2*1000	2000
math	gsm8k	calc	2 times 1000	2000
math	gsm8k	calc	2000/125	16
math	gsm8k	calc	2000 divided by 125	16
math	gsm8k	word	A chocolate bar weighs 125 g. A shopkeeper has just received a 2 kilogram box of chocolate. How many bars does this represent?	16
math	gsm8k	bridge	last step 2000/125	16
math	gsm8k	bridge	result of 2000/125	16
math	gsm8k	calc	7-4	3
math	gsm8k	calc	7 minus 4	3
math	gsm8k	calc	4*50+3*100	500
math	gsm8k	calc	500*.1	50
math	gsm8k	calc	100+50	150
math	gsm8k	calc	100 plus 50	150
math	gsm8k	calc	150*52	7800
math	gsm8k	calc	150 times 52	7800
math	gsm8k	word	Tom decides to lease a car. He drives 50 miles on Monday, Wednesday, and Friday, and Sunday for the rest of the days he drives 100 miles. He has to pay $.1 per mile he drives. He also has to pay a weekly fee of $100. How	7800
math	gsm8k	bridge	last step 150*52	7800
math	gsm8k	bridge	result of 150*52	7800
math	gsm8k	calc	20*.1	2
math	gsm8k	calc	15*(1/3)	5
math	gsm8k	calc	2+5	7
math	gsm8k	calc	2 plus 5	7
math	gsm8k	calc	20+15	35
math	gsm8k	calc	20 plus 15	35
math	gsm8k	calc	7/35	.2
math	gsm8k	calc	7 divided by 35	.2
math	gsm8k	calc	.2*100	20
math	gsm8k	word	Phyllis has two gardens. In the first garden, she has 20 plants and 10% are tomato plants. In the second garden, she has 15 plants and 1/3 of these plants are tomato plants. What percentage of all the plants in her two g	20
math	gsm8k	bridge	last step .2*100	20
math	gsm8k	bridge	result of .2*100	20
math	gsm8k	calc	6*5	30
math	gsm8k	calc	6 times 5	30
math	gsm8k	calc	4*5	20
math	gsm8k	calc	4 times 5	20
math	gsm8k	calc	8*5	40
math	gsm8k	calc	8 times 5	40
math	gsm8k	calc	30+20+40	90
math	gsm8k	word	In a 5-day Fishing competition, Jackson was able to reel a total of 6 fishes per day, Jonah was able to reel 4 fishes per day and George was able to reel 8 fishes per day. How many fishes were they able to catch througho	90
math	gsm8k	bridge	last step 30+20+40	90
math	gsm8k	bridge	result of 30+20+40	90
math	gsm8k	calc	20*0.20	4
math	gsm8k	calc	20 times 0.20	4
math	gsm8k	calc	20+4	24
math	gsm8k	calc	20 plus 4	24
math	gsm8k	calc	20+24	44
math	gsm8k	calc	20 plus 24	44
math	gsm8k	word	In a rice field, you can get a total of 20 sacks of rice every harvest. If the yield increases by twenty percent after every harvest, what is the total number of sacks of rice you can get after the first and second harve	44
math	gsm8k	bridge	last step 20+24	44
math	gsm8k	bridge	result of 20+24	44
math	gsm8k	calc	4*20	80
math	gsm8k	calc	4 times 20	80
math	gsm8k	calc	80+10	90
math	gsm8k	calc	80 plus 10	90
math	gsm8k	calc	90*0.20	18
math	gsm8k	calc	90 times 0.20	18
math	gsm8k	calc	90+18	108
math	gsm8k	calc	90 plus 18	108
math	gsm8k	word	Stefan goes to a restaurant to eat dinner with his family. They order an appetizer that costs $10 and 4 entrees that are $20 each. If they tip 20% of the total for the waiter, what is the total amount of money that they 	108
math	gsm8k	bridge	last step 90+18	108
math	gsm8k	bridge	result of 90+18	108
math	gsm8k	calc	3+1	4
math	gsm8k	calc	3 plus 1	4
math	gsm8k	calc	4*2	8
math	gsm8k	calc	4 times 2	8
math	gsm8k	calc	8*.5	4
math	gsm8k	calc	4*7	28
math	gsm8k	calc	4 times 7	28
math	gsm8k	calc	28*1.25	35
math	gsm8k	calc	28 times 1.25	35
math	gsm8k	word	James replaces the coffee for the household. There are 3 other people in the house and everyone drinks 2 cups of coffee a day. It takes .5 ounces of coffee per cup of coffee. If coffee costs $1.25 an ounce, how much does	35
math	gsm8k	bridge	last step 28*1.25	35
math	gsm8k	bridge	result of 28*1.25	35
math	gsm8k	calc	4*4	16
math	gsm8k	calc	4 times 4	16
math	gsm8k	calc	24-16	8
math	gsm8k	calc	24 minus 16	8
math	gsm8k	calc	8-4	4
math	gsm8k	calc	8 minus 4	4
math	gsm8k	word	A man intends to complete a journey of 24 km in 8 hours. If he travels at a speed of 4km/hr for the first four hours, at what speed does he need to travel for the remainder of the journey to be right on time?	2
math	gsm8k	bridge	last step 8-4	2
math	gsm8k	bridge	result of 8-4	2
math	gsm8k	calc	2*3	6
math	gsm8k	calc	2 times 3	6
math	gsm8k	calc	3*6	18
math	gsm8k	calc	3 times 6	18
math	gsm8k	word	Mark made a chalkboard that is 3 feet wide. It is 2 times as long as it is wide. What is the area of the chalkboard?	18
math	gsm8k	bridge	last step 3*6	18
math	gsm8k	bridge	result of 3*6	18
math	gsm8k	calc	5*100	500
math	gsm8k	calc	5 times 100	500
math	gsm8k	calc	100/5	20
math	gsm8k	calc	100 divided by 5	20
math	gsm8k	word	A candy store uses food colouring in various candies. Each lollipop uses 5ml of food colouring, and each hard candy also needs food colouring. In one day, the candy store makes 100 lollipops and 5 hard candies. They do n	20
math	gsm8k	bridge	last step 100/5	20
math	gsm8k	bridge	result of 100/5	20
math	gsm8k	calc	165/11	15
math	gsm8k	calc	165 divided by 11	15
math	gsm8k	calc	20-15	5
math	gsm8k	calc	20 minus 15	5
math	gsm8k	calc	5*11	55
math	gsm8k	calc	5 times 11	55
math	gsm8k	calc	72-55	17
math	gsm8k	calc	72 minus 55	17
math	gsm8k	word	Ned is an explosives specialist racing to deactivate a time bomb on the top floor of a building. The building has twenty flights of stairs to the top floor, and Ned can run up one flight of stairs in eleven seconds. The 	17
math	gsm8k	bridge	last step 72-55	17
math	gsm8k	bridge	result of 72-55	17
math	gsm8k	calc	7000+21000	28000
math	gsm8k	calc	7000 plus 21000	28000
math	gsm8k	calc	28000*31	868000
math	gsm8k	calc	28000 times 31	868000
math	gsm8k	word	During the outbreak of the coronavirus, a company had to ramp up its toilet paper production three times more to cover the increased demand. If the company was producing 7000 toilet paper per day, calculate its total toi	868000
math	gsm8k	bridge	last step 28000*31	868000
math	gsm8k	bridge	result of 28000*31	868000
math	gsm8k	calc	12*8	96
math	gsm8k	calc	12 times 8	96
math	gsm8k	calc	6-3	3
math	gsm8k	calc	6 minus 3	3
math	gsm8k	calc	96*3	288
math	gsm8k	calc	96 times 3	288
math	gsm8k	calc	288/12	24
math	gsm8k	calc	288 divided by 12	24
math	gsm8k	word	Jack goes up three flights of stairs, then down six flights of stairs. If each flight of stairs has 12 steps that each each 8 inches high, how many feet further down is Jack than when he started?	24
math	gsm8k	bridge	last step 288/12	24
math	gsm8k	bridge	result of 288/12	24
math	gsm8k	calc	2*30	60
math	gsm8k	calc	2 times 30	60
math	gsm8k	calc	60*10	600
math	gsm8k	calc	60 times 10	600
math	gsm8k	word	A dog barks 30 times per minute. If 2 dogs bark 30 times per minute, how many times will they have barked after 10 minutes?	600
math	gsm8k	bridge	last step 60*10	600
math	gsm8k	bridge	result of 60*10	600
math	gsm8k	calc	2*3	6
math	gsm8k	calc	2 times 3	6
math	gsm8k	calc	6+2	8
math	gsm8k	calc	6 plus 2	8
math	gsm8k	word	Sammy has 2 more bottle caps than Janine. Janine has 3 times as many bottle caps as Billie. If Billie has 2 bottle caps, how many does Sammy have?	8
math	gsm8k	bridge	last step 6+2	8
math	gsm8k	bridge	result of 6+2	8
math	gsm8k	calc	75*2	150
math	gsm8k	calc	75 times 2	150
math	gsm8k	calc	98*2	196
math	gsm8k	calc	98 times 2	196
math	gsm8k	calc	196-150	46
math	gsm8k	calc	196 minus 150	46
math	gsm8k	calc	46*5	230
math	gsm8k	calc	46 times 5	230
math	gsm8k	word	Troy's home is 75 meters away from school while Emily's home is 98 meters away from school. Troy and Emily walk to school and back home every day. How much farther does Emily walk to school and back in five days?	230
math	gsm8k	bridge	last step 46*5	230
math	gsm8k	bridge	result of 46*5	230
math	gsm8k	calc	28/4	7
math	gsm8k	calc	28 divided by 4	7
math	gsm8k	calc	28-7	21
math	gsm8k	calc	28 minus 7	21
math	gsm8k	word	James has 28 marbles. He puts them into 4 bags. He puts the same number in each bag. He then gives one bag away. How many marbles does James have left?	21
math	gsm8k	bridge	last step 28-7	21
math	gsm8k	bridge	result of 28-7	21
math	gsm8k	calc	30*3	90
math	gsm8k	calc	30 times 3	90
math	gsm8k	calc	30+5	35
math	gsm8k	calc	30 plus 5	35
math	gsm8k	calc	30+25	55
math	gsm8k	calc	30 plus 25	55
math	gsm8k	calc	90+35+55	180
math	gsm8k	calc	180/60	3
math	gsm8k	calc	180 divided by 60	3
math	gsm8k	word	Ayen jogs for 30 minutes every day during weekdays. This week on Tuesday, she jogged 5 minutes more and also jogged 25 minutes more on Friday. How many hours, in total, did Ayen jog this week?	3
math	gsm8k	bridge	last step 180/60	3
math	gsm8k	bridge	result of 180/60	3
math	gsm8k	calc	120/40	3
math	gsm8k	calc	120 divided by 40	3
math	gsm8k	word	Karen's class fund contains only $10 and $20 bills, which amount to $120. The number of $10 bills is twice as many $20 bills. How many $20 bills do they have in their fund?	3
math	gsm8k	bridge	last step 120/40	3
math	gsm8k	bridge	result of 120/40	3
math	gsm8k	calc	10*6	60
math	gsm8k	calc	10 times 6	60
math	gsm8k	calc	60	60
math	gsm8k	calc	10*4	40
math	gsm8k	calc	10 times 4	40
math	gsm8k	calc	60-40	20
math	gsm8k	calc	60 minus 40	20
math	gsm8k	word	Shara borrowed money from her brother 6 months ago. She returned $10 per month to her brother. Currently, she was able to return half of the money she borrowed. How much will she still owe her brother 4 months from now?	20
math	gsm8k	bridge	last step 60-40	20
math	gsm8k	bridge	result of 60-40	20
math	gsm8k	calc	16*3	48
math	gsm8k	calc	16 times 3	48
math	gsm8k	calc	15+16	31
math	gsm8k	calc	15 plus 16	31
math	gsm8k	calc	48-31	17
math	gsm8k	calc	48 minus 31	17
math	gsm8k	word	A bookseller sells 15 books in January, 16 in February and a certain number of books in March. If the average number of books he sold per month across all three months is 16, how many books did he sell in March?	17
math	gsm8k	bridge	last step 48-31	17
math	gsm8k	bridge	result of 48-31	17
math	gsm8k	calc	10+8+12	30
math	gsm8k	calc	30/3	10
math	gsm8k	calc	30 divided by 3	10
math	gsm8k	word	Evelyn’s family watched 10 hours of television last week. The week before, they watched 8 hours of television. If they watch 12 hours of television next week, what is the average number of hours of television that they w	10
math	gsm8k	bridge	last step 30/3	10
math	gsm8k	bridge	result of 30/3	10
math	gsm8k	calc	10*.4	4
math	gsm8k	calc	100-40	60
math	gsm8k	calc	100 minus 40	60
math	gsm8k	calc	10*.6	6
math	gsm8k	calc	6-1	5
math	gsm8k	calc	6 minus 1	5
math	gsm8k	calc	5*2	10
math	gsm8k	calc	5 times 2	10
math	gsm8k	calc	4+1+10	15
math	gsm8k	word	Pete has a bag with 10 marbles. 40% are blue and the rest are red. His friend will trade him two blue marbles for every red one. If Pete keeps 1 red marble, how many total marbles does he have after trading with his frie	15
math	gsm8k	bridge	last step 4+1+10	15
math	gsm8k	bridge	result of 4+1+10	15
math	gsm8k	calc	100-15	85
math	gsm8k	calc	100 minus 15	85
math	gsm8k	calc	34/0.85	40
math	gsm8k	calc	34 divided by 0.85	40
math	gsm8k	calc	40+5	45
math	gsm8k	calc	40 plus 5	45
math	gsm8k	calc	34+40+45	119
math	gsm8k	calc	119-100	19
math	gsm8k	calc	119 minus 100	19
math	gsm8k	word	A small, old, wooden bridge can hold up to 100 kilograms at once. Mike, Megan, and Kelly are three children who decided to cross the bridge at the same time. Kelly weighs 34 kilograms, which is 15% less than Megan. Mike 	19
math	gsm8k	bridge	last step 119-100	19
math	gsm8k	bridge	result of 119-100	19
math	gsm8k	calc	12/4	3
math	gsm8k	calc	12 divided by 4	3
math	gsm8k	calc	3*6	18
math	gsm8k	calc	3 times 6	18
math	gsm8k	calc	18*2	36
math	gsm8k	calc	18 times 2	36
math	gsm8k	calc	36*600	21600
math	gsm8k	calc	36 times 600	21600
math	gsm8k	calc	21600/2	10800
math	gsm8k	calc	21600 divided by 2	10800
math	gsm8k	word	Jack goes hunting 6 times a month. The hunting season lasts for 1 quarter of the year. He catches 2 deers each time he goes hunting and they weigh 600 pounds each. He keeps half the weight of deer a year. How much deer d	10800
math	gsm8k	bridge	last step 21600/2	10800
math	gsm8k	bridge	result of 21600/2	10800
math	gsm8k	calc	200+250	450
math	gsm8k	calc	200 plus 250	450
math	gsm8k	calc	750-450	300
math	gsm8k	calc	750 minus 450	300
math	gsm8k	word	John bought a tennis racket. He also bought sneakers that cost $200 and a sports outfit that cost $250. He spent a total of $750 for all those items. What was the price of the racket?	300
math	gsm8k	bridge	last step 750-450	300
math	gsm8k	bridge	result of 750-450	300
math	gsm8k	calc	60-20	40
math	gsm8k	calc	60 minus 20	40
math	gsm8k	word	Wallace runs a beef jerky company. The company dries the jerky low and slow, so one batch of jerky takes all night to make. Each batch can make 10 bags of jerky. Wallace received a customer order for 60 bags of jerky. If	4
math	gsm8k	bridge	last step 60-20	4
math	gsm8k	bridge	result of 60-20	4
math	gsm8k	calc	4*2	8
math	gsm8k	calc	4 times 2	8
math	gsm8k	calc	8-4	4
math	gsm8k	calc	8 minus 4	4
math	gsm8k	word	Oli's banana split has 4 scoops of ice cream while Victoria has twice more scoops of ice cream than Oli's. How many more scoops of ice cream does Victoria have than Oli?	4
math	gsm8k	bridge	last step 8-4	4
math	gsm8k	bridge	result of 8-4	4
math	gsm8k	calc	4/2	2
math	gsm8k	calc	4 divided by 2	2
math	gsm8k	calc	4*7	28
math	gsm8k	calc	4 times 7	28
math	gsm8k	calc	3*2	6
math	gsm8k	calc	3 times 2	6
math	gsm8k	calc	6+28	34
math	gsm8k	calc	6 plus 28	34
math	gsm8k	word	Mike watches TV for 4 hours every day. On the days he plays video games he plays for half as long as he watches TV. If he plays video games 3 days a week how long does he spend watching TV and playing video games?	34
math	gsm8k	bridge	last step 6+28	34
math	gsm8k	bridge	result of 6+28	34
math	gsm8k	calc	8*5	40
math	gsm8k	calc	8 times 5	40
math	gsm8k	calc	8*3	24
math	gsm8k	calc	8 times 3	24
math	gsm8k	calc	24*2	48
math	gsm8k	calc	24 times 2	48
math	gsm8k	calc	40+48	88
math	gsm8k	calc	40 plus 48	88
math	gsm8k	word	Donna can watch 8 episodes each day during weekdays. On each weekend day, she can watch three times the number of episodes she can watch on the weekdays. How many episodes can she watch in a week?	88
math	gsm8k	bridge	last step 40+48	88
math	gsm8k	bridge	result of 40+48	88
math	gsm8k	calc	30*3	90
math	gsm8k	calc	30 times 3	90
math	gsm8k	calc	150-90	60
math	gsm8k	calc	150 minus 90	60
